author_id,name
9636293200, Jadbabaie A.
57202040530, Mancini S.
23006267900, Parness A.
7004002400,Chee P.W.
7202361029, Paterson A.H.
7007170899, Udall J.A.
7005725911, Wendel J.F.
56024800300, Liu L.
57203269936, Glorieux C.
57192908187, Ravert J.
6603263001, Cole-Rhodes A.
26325009000, Moazzami F.
57200730646, Busuttil P.
56316070300,Yuan Y.
37057761700, Rai A.
16053936800, Stan G.-B.
56830082600, Goncalves J.
7401698226, Allen B.L.
8702836000, Anapalli S.
7005306331, Blackshaw R.E.
7102554886, Lyon D.J.
35854537900, Machado S.
